navi_usage/hours,radio_usage/hours,ac_usage/hours,drive_time/hours,number_occupants,driver_age,call_time/hours,trips_num,speed,target,cooling/hours,id,body_style_A-Class,body_style_AMG GT,body_style_B-Class,body_style_CLA,body_style_CLS,body_style_E-Class,body_style_GLA/GLB,body_style_GLC,body_style_GLE,body_style_GLS,class_Convertible,class_Coupé,class_Hatch,class_MPV,class_SUC,class_SUV,class_Sedan,class_Shooting Brake,class_Wagon,country_AU,country_CA,country_JP,country_KR,country_MX,country_NZ,country_TW,country_US
0.0,20.2351,7.2506,36.738,1,60,0.0,43.0,64.27,1,7.3831,17574e27-ecd0-4f35-991f-f022e8992f33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.6516,9.5148,7.0092,28.2877,1,66,0.0,17.0,56.76,1,7.1387,fc08e15b-549b-45b3-8f2c-bd639b7d902f,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.5526,0.8271,3.5609,18.3974,2,40,3.4564,48.0,81.67,1,3.7626,94dc2dd7-fcbc-4b69-84d6-0596828ad2c5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11.054,15.6299,8.5899,33.3943,2,43,0.6495,45.0,80.83,0,8.6943,cec97544-3fd6-4695-8ea3-e33a1e93d10b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.2968,7.9147,3.4045,26.7733,2,51,2.1885,53.0,84.53,1,3.5961,385769d8-746d-48d5-b05a-978459b36294,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.802,19.6964,9.5916,36.364,1,53,0.0,38.0,68.21,1,9.6123,e08602d4-57dd-4fe3-af61-4c0e2b36f463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11.1672,6.8907,3.2506,25.7521,2,56,0.6467,45.0,77.07,1,3.4724,af9f89b5-01dd-4e29-b7d1-7757660a970e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9.9488,8.9523,0.882,27.7658,2,57,2.9198,56.0,90.75,0,0.9993,6956f05b-7e0a-4c8c-99e2-c42c564884e5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.3474,0.912,5.1128,18.524,2,42,0.8381,38.0,66.93,1,5.3645,119da759-ea19-4524-ae19-ed3b7d26fa73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9.1927,14.2392,7.9355,32.3104,2,38,2.8371,48.0,92.62,1,8.0062,067f2ed5-6cf6-4005-9aae-b2a0a6bf1f2c,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.8599,13.074,3.6135,31.3708,2,49,2.2935,53.0,92.12,1,3.6484,afb6bb39-343e-46b8-b964-a1fb13426858,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.1784,0.0,1.5917,16.5252,1,49,1.2196,54.0,70.18,1,1.8541,6c6de33a-11ae-4e32-9915-c61239f1cfca,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2.2296,3.4077,2.9659,21.8754,2,59,0.0,46.0,64.99,1,2.9901,53f38074-26c8-44be-8c02-e46b77f7f6f3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.4987,11.7764,5.8222,30.2867,2,46,0.8602,52.0,82.1,1,5.9361,f8e952b4-b502-44d1-b6b6-c23022955a2b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.5948,3.0661,4.1861,21.4521,2,47,0.9986,44.0,73.75,1,4.3209,8f3f5edd-752e-40fb-b51d-331ef70399fe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9.5312,6.2632,3.4574,25.1032,1,53,1.0552,48.0,78.34,1,3.551,cc0b2fd9-a059-4c5f-9740-b64775960536,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.8374,3.494,1.2431,21.9809,2,52,2.117,61.0,81.33,1,1.4738,582e27c8-e99c-4a2c-8a02-747abd939e20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9.1315,5.3402,6.0762,24.1132,2,44,0.6495,37.0,81.24,0,6.1822,3ea24413-ed24-44f5-b754-935273aed2f8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7.2612,13.9448,13.7959,32.0759,2,36,0.4731,26.0,78.41,1,14.0233,c24dda7a-f7f5-4c9e-9615-9f6d5234a482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14.2296,19.0787,6.704,35.93,1,50,0.0,43.0,83.72,0,6.8749,7058089f-8edd-4522-acac-4a85d003eb4d,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.608,19.1711,15.1607,35.9953,3,41,0.0,26.0,72.75,1,15.2738,987bd62d-bb21-472f-aa82-e20bf84b8351,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.7663,10.8531,10.7175,29.4886,2,33,2.3308,37.0,86.32,0,10.7395,fd4cbd5b-0df9-420a-8dca-9d401cca83bc,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0803,9.6739,13.0659,28.4334,2,33,0.2161,29.0,71.12,1,13.1198,9149f56e-1b10-483f-9795-6222e7d28d4b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3.844,4.9304,7.574,23.6586,2,43,0.6495,35.0,70.07,1,7.723,59dff15a-1b34-4c68-a9c2-865c9ebdacb6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11.4449,6.383,3.8367,25.2285,2,49,2.7815,45.0,86.87,1,3.8822,d112c9ef-3d2a-47c1-9af5-ab59780b268d,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6.4679,7.6213,6.3703,26.4852,2,47,0.9857,41.0,77.2,1,6.5007,fa491062-cdf8-444e-81c8-bdfd0a506849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6.7307,7.7109,7.3987,26.5736,2,49,0.6495,35.0,68.54,1,7.4173,7444e562-2901-4a6b-952e-f0290689e4b6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,10.2695,7.6353,28.9717,1,52,0.0,48.0,59.11,0,7.66,064413e5-127c-4add-8ca6-31512da08932,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.8021,4.9615,5.735,23.6934,1,51,0.0,42.0,61.66,1,5.8303,f335e53b-32f6-4b55-b59d-03336f9188c7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8338,3.7409,3.8607,22.2795,2,50,0.6495,55.0,67.55,1,4.0095,3bd318fa-ec33-472e-be54-b22129e70343,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.29,9.1533,4.5065,27.9535,1,60,0.0,47.0,62.88,0,4.6196,ef879f8b-9a35-44eb-9756-b63221bdfa04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8.7018,13.5903,6.091,31.7909,2,56,0.0,40.0,72.1,1,6.2599,32f4e6d9-9f77-4c1c-a65d-8d651cd063d9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13.5016,21.6429,10.605,37.6964,2,42,0.0,40.0,85.22,0,10.765,183a91f6-00ac-4aa0-a234-2e915a6e9adb,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3.9135,2.6923,3.3027,20.9776,1,52,0.6495,47.0,70.21,1,3.5355,038a1f1f-4f19-4f5c-94d8-3e9a01bd2a04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.7078,3.7406,3.9196,22.2791,2,53,0.6932,41.0,71.59,1,3.929,608ac8e4-7780-44ab-9a45-38a8000261c5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.7003,10.9456,5.1763,29.5696,2,60,0.0,37.0,70.78,1,5.3642,579ffbce-3deb-4b01-9074-d0206da39456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4406,9.0007,7.2526,27.8111,2,46,1.7535,40.0,80.57,1,7.4577,73389d93-2a7f-43d7-9133-6e7b01f75491,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2382,23.0846,6.2414,38.6515,1,67,0.0,43.0,54.84,1,6.294,4d4b782e-0542-4b9c-8ade-703461daf399,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.7781,6.2217,4.7183,25.0597,2,53,0.1858,45.0,70.32,1,5.0117,b8496486-73c3-4633-857c-7dc2d75076f0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5.9386,10.2936,5.3851,28.9932,2,51,0.8311,46.0,79.63,1,5.5644,082d5ac8-9461-4624-989c-e2d008867ae1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.9413,10.4384,4.1099,29.1223,1,68,0.0,42.0,52.36,1,4.1764,02df7cec-9055-42f4-87f8-2e13970e127e,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.0707,23.6427,11.913,39.0145,2,41,0.0,41.0,83.52,0,12.0714,e0ba5b93-ba70-4f6a-b9f3-01b7716adde9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.6137,12.5844,4.6399,30.9666,1,51,1.3273,51.0,84.91,0,4.7009,050af44d-c2bb-458d-8f84-8a408fa02cfc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11.4371,6.8779,5.0746,25.739,2,44,1.6958,49.0,82.33,0,5.1428,c63d3bce-329a-4128-9e08-4169f8aa107f,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8231,1.393,3.7188,19.2229,2,52,0.3507,41.0,64.35,1,3.8891,2bc4e8ff-8cd1-44d6-b8ee-33d3558ca790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.9152,5.1788,6.2127,23.9353,2,45,1.4788,37.0,77.15,1,6.418,446d52ec-26bd-417c-9a88-5b5742be74ec,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.1163,12.8885,11.3139,31.2183,2,47,0.0,28.0,65.93,1,11.3737,8b44c5be-aad4-4a68-92d4-da202800b858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3.3458,5.2741,4.0273,24.0405,2,67,0.0,30.0,57.73,1,4.1534,ba8fab9e-688f-4298-a7db-f125866b04c3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4.042,10.3151,0.8175,29.0124,2,58,1.9439,62.0,86.71,1,1.0992,99b5ca75-956e-4376-89f2-5900a4a9caf6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.3435,14.4127,10.4046,32.4478,2,45,0.0,35.0,75.66,0,10.4595,4a63b1df-3316-414b-99a2-254aaa6fc509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,16.3133,5.5212,33.9131,1,55,0.0,57.0,68.15,0,5.7494,9549cdcf-8050-4164-84f3-f6bedb8e1e68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9.2881,11.3593,6.541,29.9291,3,38,3.7958,52.0,93.85,1,6.7456,05d1ae2b-dbbe-408b-8fff-1caf587c3655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.4899,14.4571,5.1336,28.16715,2,54,0.5823,49.0,81.32,1,5.2284,9494652a-230b-4216-97b3-947383414c98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.6669,2.5877,2.9863,20.8427,2,47,2.3196,56.0,78.47,1,3.248,10d6c642-33e1-45e2-baa7-b3fb512f4bcd,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.6095,14.4838,8.2952,32.5039,2,57,0.0,36.0,61.68,1,8.4349,547ab8f6-6192-4a95-910b-48e5f19c3bce,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.1341,16.0614,12.4717,33.7229,2,42,0.6495,30.0,76.13,1,12.6522,9e544ffe-c87b-44b6-9abe-bba96e7d36d1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.5287,15.3206,10.8005,33.1566,3,38,0.6495,37.0,86.35,1,10.9003,c5b8a94f-958b-4934-a944-d8567c2e1adc,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.7946,13.0474,3.4822,31.3489,2,72,0.6495,37.0,59.7,1,3.5429,f8089ac2-62f4-4dfe-9691-0bbe455bb2ae,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5.2035,9.0662,8.6103,27.8723,2,41,0.2119,44.0,72.97,1,8.6426,a6ce16aa-0ce9-40a1-98c9-2a638c4a07bb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15.1834,19.8696,6.1388,36.4847,2,47,1.3619,46.0,93.42,1,6.1999,76292147-8419-43ea-b32e-98748994dc19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.8594,4.2078,8.7728,22.8321,2,37,0.7793,33.0,69.45,1,8.8614,29024370-2fd1-4408-9790-88f32e2fb6a9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7016,14.829,5.98,32.7749,2,51,0.9927,48.0,83.74,1,6.2077,900479f7-8643-46e6-9536-cd21ed994809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.2457,10.0536,4.8117,28.7779,2,50,0.7775,45.0,81.46,1,4.9057,9d1ae48d-df27-4d46-b82b-3c03fc7f1370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5.6911,3.6828,4.0179,22.2096,2,53,0.2712,43.0,68.62,1,4.0966,5b443f2d-d795-4cea-a2e5-b2497d4ae9f7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.6703,13.0272,9.2729,31.3324,2,43,0.7219,40.0,80.13,0,9.4946,a23fa222-bb70-4fb9-bdd0-9e8b48d93ce6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.14,12.3438,8.6403,30.7659,2,35,2.7323,47.0,91.2,1,8.7515,86fa82d9-bf96-46e0-bd5e-3021b2827ba6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.3438,13.2141,12.9594,31.4854,2,28,2.614,34.0,89.11,1,13.0357,2a7c9ea8-e4af-42fe-9768-88bd784c5cdd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9.7437,8.6983,2.4282,27.5265,2,52,1.2243,59.0,82.62,1,2.539,36c5dae2-7aaf-4c56-98d6-3cfe35e6e563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1.5672,2.4374,4.3046,20.647,2,54,0.0,40.0,61.44,1,4.372,7ca121a4-855a-4874-bcff-2c84322f5eca,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.2028,6.5254,3.0164,25.3766,2,50,2.9417,56.0,85.8,1,3.1659,5443f51d-002e-48b2-8836-c8034449a755,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5111,0.0,0.0,10.6747,1,55,0.6495,39.0,72.82,1,0.2784,dd1cd4ee-6047-43a7-a3ba-5303a6062466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10.5693,15.7337,11.4426,33.4737,2,41,0.0,33.0,77.07,0,11.5515,f8b86828-b00b-4812-8f21-179c20f903aa,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.0201,11.1853,4.9613,29.7785,2,43,0.6495,53.0,90.84,1,5.0611,9ec21702-f745-4478-bf66-5eb360881d65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6.878,12.3166,5.9243,30.7431,1,61,0.0,40.0,59.91,1,6.1826,13958ed5-9f1d-4595-b7e2-6f477eb5d9f0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.9892,14.6368,12.9621,32.6243,2,39,0.0,29.0,75.08,1,13.0039,8413806e-2bac-45da-8e74-8d9c1e264c60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12.7991,9.5158,6.6685,28.2886,2,44,0.6495,43.0,81.07,1,6.7823,55f2928e-cc2a-4e4e-9998-6f88c31d97af,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7.9452,8.8354,9.7119,27.6559,2,32,1.1133,45.0,78.69,0,9.7778,d715a0e0-9b66-4c80-ba5b-213ffe9d04d7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.2778,2.6546,5.137,20.9291,2,38,2.4991,51.0,78.44,1,5.2836,16c07c93-46a9-4ddb-8c04-3710c6988e47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.9845,21.4604,8.6864,37.5737,2,40,0.9292,51.0,91.55,1,8.7758,f2916f61-8624-4446-87d8-a1584507be0b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.4809,2.9194,5.9608,21.2673,2,40,2.6157,35.0,79.86,1,6.0404,c0568a07-7013-4cdb-a099-b80935188ded,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.9464,9.5788,6.1143,28.3464,1,55,0.0,38.0,69.93,1,6.2335,5896b5e1-5725-4b65-a4f0-01a978af66c5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.5347,14.8111,10.5482,32.7609,2,54,0.0,16.0,67.71,1,10.8329,b09eefab-c4a8-4e5c-923a-47f9be788ec1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13.1633,18.366,7.9488,35.4221,2,44,1.2145,42.0,90.35,1,8.2176,89784145-6872-4fbd-8e9d-667b7bd975a9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11.0407,8.2071,6.1255,27.0571,3,40,3.1513,47.0,89.13,0,6.2321,330eb235-69d4-4fc5-9e50-56fc3f8df9c4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.7596,18.3102,12.8642,35.382,2,35,0.8294,40.0,84.66,0,13.1148,e0afd2d1-bf61-4b55-b7b7-55341c844888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12.615,12.4952,4.7546,30.8924,1,54,0.2117,45.0,79.95,1,4.9245,f1f2aba5-14c5-48c5-9f19-c3108ac40834,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.3685,13.6099,3.3161,31.8067,2,65,0.6495,43.0,71.63,1,3.5324,a37bc585-81ad-40be-a3e1-873aa9c227d6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.2185,8.3372,4.7396,27.1823,2,47,0.9004,59.0,77.24,1,4.7896,8fd276bf-0554-4022-82df-52421aedb8c6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12.9704,11.523,6.5249,30.07,2,37,3.3163,53.0,93.4,1,6.6487,c6c7db5d-ae3c-48f5-8e98-0730a025355f,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.229,10.2513,12.2831,28.9554,2,35,0.0,36.0,68.06,1,12.4101,f9abbad4-7a43-43bf-b8d7-ee309f3ef783,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.2803,5.182,20.44,2,44,0.0237,49.0,62.17,1,5.3039,4a2444d8-5ad4-4865-91c9-58254ca57721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.5395,6.4479,7.072,25.2961,1,48,0.5007,34.0,71.47,0,7.1081,172b27ca-7db8-4072-80ac-9916999f89fa,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.2698,7.4145,7.8638,26.28,3,38,2.5371,39.0,84.26,1,7.9403,7b1246b8-f77d-476d-8813-aba2c0b93de1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3.5834,11.0269,5.3345,29.6407,2,52,0.6872,47.0,78.99,1,5.3614,f85b9c4b-ac44-4324-912a-e8f5934d275a,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.9449,0.0,3.9513,16.357,2,34,3.5283,45.0,79.75,1,3.9687,53a1153d-d1fc-4383-a03e-f5ef5ed3c635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.476,17.4714,5.8067,34.7732,2,53,0.0315,49.0,81.3,1,6.0807,8dcc0a2b-2d80-47a2-b8ba-9e7cee01143e,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.9655,0.0,2.4331,15.5475,1,52,1.1606,36.0,67.37,1,2.5699,77bc17b9-48ae-42ae-acc1-812fe5981b4b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.9604,19.8866,5.7156,36.4965,2,56,0.0,47.0,80.57,1,5.8399,531cd278-b951-46df-84e0-6fc3c7426aa6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12.2991,7.8251,5.3983,26.6857,1,51,0.6495,38.0,76.17,1,5.6309,5a06c8ee-d01e-4fc9-b813-db90c9efb8bb,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.7046,4.2201,4.9122,22.8465,1,57,0.0,31.0,64.96,1,4.9518,5fd7a1f9-08dd-4aa8-a640-159619667713,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.0817,3.6592,4.1288,22.1812,1,56,0.0,38.0,65.47,1,4.3684,afb14a14-4c27-453c-a158-e0b6e6ba731f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14.0711,19.34,6.7984,36.1143,2,48,0.0,48.0,84.22,0,6.8578,f08f5015-e5bf-42dc-a729-613e7cb8fa0b,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.401,4.428,4.0203,23.0875,2,48,2.26,47.0,80.79,1,4.1469,81b7fd1f-99c1-485a-aefb-c0d529a74c06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10.3561,11.9177,12.4516,30.4068,2,29,2.7976,34.0,88.67,1,12.5356,fe7ee509-7045-4b41-aaca-974b6e64492c,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.2049,10.9451,11.7558,29.5692,2,32,1.3384,36.0,81.19,1,12.0273,2ae94868-ab81-410e-9755-d3463f95a9e1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.6717,7.1345,6.6302,25.9993,2,43,1.9388,45.0,80.07,1,6.6817,6b206bcb-dc2c-408a-b5c4-539d9d6943fd,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14.4037,21.1956,6.634,37.3948,2,44,0.6495,51.0,93.88,1,6.8377,21c7ee64-b3ff-4c0f-9806-c53b90c325a0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16.252,20.9845,8.4101,37.2515,1,56,0.0,33.0,72.06,0,8.44,262de02c-d596-43c9-bac7-cc68fae6ee06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.1311,10.5477,7.3565,29.2194,2,48,0.9709,37.0,79.76,1,7.6491,d2466a49-2885-4b63-bf58-cbaabb393afc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.3751,5.1893,5.1008,23.947,2,55,0.0,38.0,65.53,1,5.3029,2fd9f5c7-363f-4523-b272-56eee08d0590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
